"day_of_week","collision_type","crash_month","weather","vehicle_count","time_of_day","maj_inj_count","max_severity_level","dec_lat","dec_long"
2,7,10,1,1,2233,0,4,40.44639969,-79.77089691
2,1,10,2,3,1353,0,4,40.31520081,-80.02940369
2,4,10,1,3,1121,0,1,40.62789917,-79.71929932
3,1,10,1,2,900,0,8,40.45819855,-79.97219849
3,6,10,1,2,845,0,8,40.42570114,-80.0196991
3,4,10,1,2,841,0,4,40.42050171,-79.85089874
2,4,10,1,2,1628,0,8,40.44279861,-80.02469635
1,4,10,1,2,1950,0,4,40.51060104,-80.22270203
3,8,10,1,1,1230,1,2,40.39170074,-79.98699951
2,7,10,1,1,2155,0,4,40.52500153,-79.78250122
3,1,10,2,2,1541,0,8,40.49840164,-80.07060242
3,4,10,1,1,1824,0,8,40.46730042,-80.0134964
2,7,10,1,2,2145,0,4,40.55120087,-79.92810059
3,1,10,1,2,1720,0,4,40.53850174,-79.8309021
2,4,10,1,2,1608,0,4,40.43030167,-80.0632019
2,1,10,1,2,1511,0,4,40.51869965,-80.22290039
6,1,10,1,2,800,0,4,40.43849945,-79.98400116
3,5,10,1,2,1335,0,4,40.45650101,-80.00700378
4,1,10,1,2,820,0,3,40.42470169,-79.85959625
4,4,10,1,2,655,0,8,40.63169861,-79.99690247
3,1,10,2,3,1453,0,3,40.4754982,-80.06500244
3,1,10,2,2,1038,0,4,40.58789825,-80.04570007
3,1,10,2,2,1517,0,4,40.56740189,-80.00700378
3,7,10,2,1,2120,0,4,40.46070099,-80.05519867
2,1,10,1,2,1436,0,4,40.45370102,-79.76059723
3,7,8,2,1,105,0,4,40.41249847,-80.07879639
7,7,10,1,1,340,0,4,40.44100189,-79.82980347
4,1,10,1,3,802,0,8,40.43190002,-80.02449799
4,5,10,1,2,1800,0,4,40.45130157,-79.9332962
2,7,10,1,1,618,0,4,40.55569839,-80.07499695
5,1,10,1,2,1345,0,4,40.42559814,-79.9095993
2,1,10,1,2,1345,0,3,40.49280167,-80.02179718
4,7,10,1,1,637,0,4,40.63029861,-79.85569763
5,1,10,1,2,925,0,4,40.45629883,-79.97499847
2,1,10,1,3,1833,0,8,40.40570068,-79.82369995
5,4,10,1,2,1330,0,4,40.42900085,-79.97619629
2,1,10,1,2,2004,0,3,40.36909866,-79.78269958
5,4,10,1,2,1558,0,8,40.44820023,-79.98690033
5,4,10,1,2,1550,0,4,40.4510994,-79.98400116
5,1,10,1,2,1700,0,8,40.42860031,-80.03009796
5,1,9,1,3,2228,0,4,40.38079834,-79.83480072
5,7,10,1,1,1930,0,4,40.48099899,-80.04540253
6,7,10,1,2,138,1,2,40.41479874,-80.09770203
6,4,10,1,2,339,0,3,40.43579865,-79.96269989
3,1,10,1,2,748,0,8,40.55559921,-79.81159973
3,1,10,1,3,1450,0,4,40.52719879,-79.8506012
6,2,10,1,2,655,0,3,40.36830139,-80.08409882
6,4,10,1,2,1050,0,4,40.33819962,-79.80940247
6,8,10,1,1,642,0,3,40.42409897,-80.04340363
6,1,10,1,2,1732,0,8,40.45059967,-80.17430115
2,0,9,1,3,600,0,1,40.53549957,-80.125
5,4,10,1,2,1910,0,8,40.42770004,-79.89050293
3,7,10,2,1,1130,0,8,40.41419983,-79.729599
6,0,10,1,1,1927,0,8,40.45270157,-80.17230225
6,2,10,1,2,1805,0,4,40.39870071,-80.10430145
6,1,10,1,2,1953,0,8,40.46110153,-79.86630249
2,1,10,1,2,1843,0,4,40.37030029,-80.10070038
5,1,10,1,3,957,0,4,40.60699844,-79.76380157
2,7,5,1,1,1748,0,4,40.38280106,-79.82089996
7,8,10,1,1,622,0,3,40.4510994,-79.98249817
1,4,10,1,2,1230,0,4,40.23350143,-79.85690308
6,2,10,1,2,1615,0,3,40.41849899,-79.75730133
7,1,10,1,2,1350,0,8,40.49150085,-79.90869904
7,7,10,1,1,1629,0,4,40.49409866,-79.78780365
7,0,10,1,1,1816,0,8,40.42580032,-79.78959656
7,0,10,1,1,1817,1,2,40.60680008,-79.7609024
7,0,10,1,1,2259,0,4,40.44240189,-80.03340149
1,7,10,1,1,202,0,8,40.46849823,-80.3065033
3,1,10,1,2,1934,0,4,40.45750046,-79.998703
7,1,10,1,3,1239,0,4,40.43880081,-79.7684021
1,7,10,1,1,1048,0,3,40.29999924,-79.8167038
1,4,10,1,2,1556,0,4,40.47190094,-80.05560303
1,7,10,1,1,1954,0,8,40.43730164,-80.04060364
1,5,10,1,2,323,0,4,40.4571991,-79.92240143
2,0,10,1,1,219,0,4,40.43569946,-79.99900055
3,1,10,1,3,825,0,8,40.41120148,-80.06939697
2,4,10,1,2,702,0,8,40.45980072,-79.9713974
2,5,10,1,2,746,0,8,40.34230042,-79.96489716
1,7,10,1,1,214,0,3,40.38159943,-79.89610291
2,4,10,1,3,835,0,4,40.4571991,-79.99780273
6,6,10,1,2,1826,0,4,40.56119919,-80.03929901
7,1,10,1,2,1310,0,4,40.58560181,-80.03610229
7,2,10,1,2,1655,0,8,40.5707016,-80.04029846
6,4,10,1,2,1152,0,4,40.33850098,-80.02610016
2,1,10,1,2,830,0,4,40.42089844,-79.9917984
2,1,10,1,2,1308,0,4,40.46559906,-79.82520294
2,1,10,1,2,1415,0,4,40.45289993,-79.92070007
2,7,10,1,1,1553,0,4,40.46760178,-79.90879822
2,8,10,1,1,1802,0,3,40.45650101,-79.95480347
2,4,10,1,2,1834,0,8,40.33750153,-79.80879974
6,8,10,1,1,2200,1,2,40.56510162,-79.77500153
2,4,10,1,2,1900,0,8,40.44409943,-80.02809906
3,9,10,1,1,332,0,3,40.49599838,-79.80529785
1,4,10,1,2,1250,0,3,40.67269897,-80.1140976
6,1,10,1,2,1635,0,8,40.54249954,-80.20459747
2,4,10,1,2,1228,0,8,40.56890106,-80.21420288
3,8,10,8,1,613,0,8,40.31880188,-80.11830139
3,1,10,1,2,715,0,8,40.4673996,-79.83550262
6,8,10,1,1,728,0,8,40.41199875,-79.88110352
3,5,10,1,2,1015,0,8,40.4836998,-79.90789795
2,4,10,1,2,1345,0,8,40.53749847,-79.83950043
3,4,10,1,1,1512,1,2,40.47769928,-79.78549957
3,7,10,1,1,1528,0,4,40.44060135,-79.99279785
2,4,10,1,2,1711,0,8,40.31639862,-79.96299744
2,1,10,1,2,1950,0,4,40.48020172,-80.104599
3,4,10,1,2,2130,0,8,40.40599823,-80.04370117
1,7,10,1,1,440,0,4,40.3905983,-80.1989975
4,7,10,1,1,550,0,3,40.46099854,-79.86889648
3,0,10,1,1,1340,0,8,40.48320007,-80.02549744
4,3,10,1,2,930,0,4,40.4455986,-79.98210144
3,8,10,1,1,1508,0,4,40.32860184,-80.02899933
3,8,10,1,1,1340,0,4,40.44440079,-79.99559784
4,7,10,1,1,1450,0,8,40.41930008,-79.98750305
4,4,10,1,2,1626,0,8,40.46179962,-79.84100342
2,4,10,1,2,1348,0,4,40.44810104,-80.16249847
3,4,10,1,2,1756,0,4,40.43880081,-79.96170044
4,4,10,1,2,1900,0,8,40.65999985,-79.93389893
4,1,10,1,2,2329,0,4,40.44120026,-80.24389648
5,4,10,1,1,550,0,4,40.47769928,-79.96029663
5,2,10,1,2,712,0,8,40.45149994,-79.90809631
2,4,10,1,2,1032,0,4,40.53770065,-80.07559967
1,4,10,1,2,1905,0,8,40.42910004,-79.99829865
5,8,10,1,1,1630,0,4,40.44020081,-80.03440094
3,7,7,2,1,1440,0,4,40.49160004,-80.20549774
2,1,10,1,2,1525,0,8,40.4048996,-79.87129974
4,4,10,1,2,1528,0,3,40.64260101,-80.06739807
5,2,10,1,2,1900,0,4,40.3810997,-79.81189728
2,7,10,1,1,130,0,8,40.42050171,-79.79270172
6,1,10,1,2,1752,0,8,40.37459946,-80.10350037
6,1,10,1,3,1448,0,3,40.50910187,-80.20249939
3,7,10,1,1,1247,0,4,40.44540024,-79.78199768
6,7,10,1,1,835,0,8,40.48609924,-79.81549835
6,1,10,1,3,735,0,3,40.57580185,-79.97589874
2,8,10,1,1,1220,0,4,40.44319916,-79.95349884
6,5,10,1,2,1320,0,3,40.43669891,-79.9661026
6,1,10,2,2,1137,0,4,40.6330986,-80.05930328
2,4,10,1,2,2105,0,4,40.33760071,-79.95149994
4,1,10,1,2,2134,0,8,40.38000107,-79.80870056
6,1,10,2,2,1342,0,8,40.43420029,-79.89510345
6,1,10,2,2,1610,0,4,40.42739868,-79.97319794
6,7,10,6,2,1658,0,4,40.44250107,-79.9917984
6,2,10,2,2,1700,0,8,40.46459961,-79.94000244
6,4,10,2,2,1920,0,8,40.61569977,-80.09420013
6,8,10,2,1,2120,0,3,40.43659973,-79.95549774
6,7,10,2,1,1321,0,4,40.42570114,-80.20140076
7,2,11,2,2,215,0,3,40.417099,-80.02529907
6,8,10,1,1,2338,0,8,40.39089966,-79.79940033
7,4,11,1,2,334,0,4,40.41910172,-79.99729919
3,4,10,1,2,1738,0,4,40.53789902,-80.19999695
5,1,10,1,2,1507,0,4,40.3655014,-79.87989807
6,4,10,1,2,744,0,4,40.64260101,-80.06739807
7,9,10,1,2,1715,0,8,40.38750076,-80.0911026
7,4,11,2,2,955,0,4,40.46269989,-79.92140198
7,8,11,1,1,1232,0,8,40.43799973,-79.91940308
6,1,10,2,2,1645,0,3,40.61380005,-80.09999847
7,1,11,1,3,1343,0,4,40.40359879,-80.05770111
3,1,2,1,2,816,0,3,40.35490036,-80.10540009
4,7,3,1,1,225,0,4,40.35839844,-80.10430145
2,4,3,1,1,1300,0,4,40.35680008,-80.11319733
5,7,3,1,1,1340,0,3,40.36180115,-80.09880066
7,4,7,1,3,1057,0,4,40.35549927,-80.1140976
3,4,8,2,1,1808,0,4,40.3608017,-80.11119843
3,4,9,1,2,919,0,4,40.35829926,-80.1053009
6,4,10,2,2,1425,0,4,40.35010147,-80.10679626
7,1,9,1,3,1518,0,4,40.42959976,-79.95670319
3,1,10,1,2,707,0,4,40.4109993,-80.07409668
2,7,10,1,1,1521,0,8,40.49369812,-80.01180267
2,1,10,1,3,1750,0,4,40.35480118,-80.11940002
3,7,10,1,1,2155,0,3,40.41210175,-80.06770325
5,1,10,1,2,1836,0,8,40.50579834,-80.20800018
6,1,10,1,2,629,0,4,40.37649918,-80.06749725
6,1,10,2,2,2131,0,8,40.36800003,-79.77980042
7,1,11,1,2,2255,0,4,40.44620132,-79.82790375
4,2,10,1,2,1633,0,8,40.39640045,-80.04620361
7,7,10,1,1,1416,0,8,40.29859924,-79.85040283
6,4,10,2,2,1253,0,8,40.55390167,-79.95829773
1,7,11,1,1,1007,0,8,40.47750092,-79.84359741
3,4,10,1,2,1742,0,8,40.48559952,-79.76950073
1,4,11,1,2,335,0,4,40.42959976,-80.0114975
6,1,10,2,2,1826,0,4,40.61970139,-80.08070374
1,1,11,1,3,1748,0,8,40.48460007,-79.85549927
4,4,10,1,2,2000,0,4,40.4756012,-80.05860138
7,7,11,2,1,120,0,8,40.60649872,-79.9489975
6,1,10,2,2,2343,0,8,40.67340088,-80.0983963
3,1,10,1,2,1241,0,3,40.43479919,-79.99749756
1,9,11,1,1,2300,0,4,40.58160019,-80.11139679
2,4,11,1,3,630,0,4,40.4659996,-79.92269897
6,1,10,1,6,1044,0,3,40.43519974,-79.75530243
2,4,11,1,2,652,0,8,40.46590042,-79.88240051
2,1,11,1,2,835,0,8,40.41350174,-80.00980377
2,4,11,1,2,842,0,4,40.43529892,-79.82430267
2,4,10,1,2,807,0,4,40.33919907,-80.01709747
5,1,10,1,2,1157,0,4,40.3484993,-80.05220032
6,1,10,2,2,2212,0,4,40.41270065,-79.98930359
4,5,10,1,2,1409,0,8,40.51750183,-79.84200287
2,1,11,1,2,1610,0,4,40.45679855,-80.02929688
5,4,10,1,2,2303,0,4,40.42760086,-79.89109802
2,8,11,1,1,1724,0,8,40.44039917,-79.99490356
2,2,11,1,2,1801,0,3,40.47919846,-79.84010315
2,4,11,1,2,1621,0,8,40.37049866,-79.97519684
2,4,11,1,2,1925,0,3,40.44459915,-80.0279007
7,7,11,1,1,131,0,4,40.44779968,-79.84940338
5,5,9,1,2,345,0,4,40.4701004,-79.95639801
3,9,11,1,1,608,0,4,40.55009842,-80.1977005
2,4,11,1,3,1233,0,8,40.43889999,-79.76260376
2,1,11,1,2,759,0,8,40.43859863,-79.76899719
3,0,11,1,1,917,0,4,40.31420135,-79.93910217
3,4,10,1,2,1100,0,8,40.4571991,-79.93409729
3,1,11,1,2,1405,0,3,40.4367981,-80.00219727
3,9,11,1,1,1737,0,3,40.40439987,-80.02510071
7,7,11,1,1,944,0,8,40.43090057,-80.13279724
4,4,11,1,2,52,0,8,40.35509872,-80.11620331
3,1,11,1,2,1551,0,4,40.34889984,-79.93900299
5,1,9,1,4,1131,0,8,40.43159866,-80.02490234
3,7,10,1,1,336,0,3,40.57130051,-80.0904007
3,1,10,1,6,1351,0,8,40.42739868,-79.92240143
7,1,10,1,3,1723,0,4,40.40919876,-79.99089813
4,1,10,1,3,1329,0,4,40.52809906,-80.01789856
4,8,11,1,1,700,0,8,40.51240158,-79.85749817
4,2,11,1,2,843,0,3,40.54600143,-80.19429779
4,4,11,1,3,810,0,8,40.45589828,-79.97709656
1,4,10,1,2,1147,0,3,40.39889908,-80.10389709
2,1,10,1,2,901,0,8,40.29320145,-80.03079987
3,6,11,1,2,1237,0,8,40.45849991,-79.97499847
5,8,10,1,1,1706,1,2,40.38690186,-80.02749634
2,1,9,1,2,854,0,4,40.44449997,-79.84249878
3,1,10,2,2,1854,0,4,40.42580032,-79.91169739
3,1,11,1,1,2218,0,8,40.4939003,-79.94889832
6,4,10,2,2,2200,0,8,40.45650101,-79.95480347
4,9,11,1,1,1935,0,8,40.35269928,-80.14360046
4,5,11,1,2,1605,0,3,40.50550079,-80.08589935
4,4,11,1,3,1856,0,8,40.48529816,-80.0094986
2,1,10,1,4,641,0,8,40.44049835,-80.03170013
1,4,11,1,4,140,0,4,40.45429993,-79.91010284
1,4,10,1,2,1548,0,4,40.51689911,-80.22129822
1,4,11,1,2,1052,0,8,40.45859909,-79.90799713
5,4,11,2,2,745,0,4,40.46569824,-79.94270325
5,4,11,2,2,1047,0,8,40.38499832,-79.86270142
5,1,11,2,2,1500,0,4,40.3913002,-79.98660278
5,7,11,2,1,1600,0,4,40.4292984,-79.9315033
5,1,11,2,2,1750,0,8,40.42869949,-80.04070282
5,1,11,2,3,1745,0,8,40.46379852,-79.93160248
4,1,11,1,2,1955,0,8,40.4571991,-79.9375
2,7,11,1,1,2145,0,4,40.61560059,-79.93699646
5,8,11,2,1,1940,0,3,40.40869904,-79.89520264
5,8,11,1,1,1940,0,4,40.43999863,-79.99510193
5,1,11,2,2,2135,0,8,40.44919968,-80.02330017
2,7,11,1,1,450,0,3,40.45859909,-79.99839783
2,4,10,1,2,2340,0,8,40.40919876,-79.8993988
6,8,11,2,1,504,0,3,40.34759903,-79.83260345
5,8,11,1,1,1800,0,3,40.39720154,-80.0358963
5,4,11,1,2,1011,0,8,40.38890076,-80.08899689
6,7,11,1,1,746,0,4,40.41350174,-79.84549713
6,4,11,1,2,850,0,8,40.44660187,-79.89360046
6,4,11,2,2,750,0,8,40.46699905,-80.02490234
5,1,11,2,2,1326,0,8,40.62229919,-80.05410004
3,4,10,1,2,1338,0,4,40.45209885,-80.1339035
7,1,1,1,2,954,0,8,40.5163002,-80.19740295
7,6,2,1,2,2338,1,2,40.53210068,-80.23010254
3,7,2,8,1,750,0,8,40.53099823,-80.19000244
5,4,2,1,3,1856,0,3,40.5196991,-80.21779633
3,2,3,1,5,1955,0,3,40.52640152,-80.20960236
6,4,11,1,2,1244,0,8,40.55739975,-80.20439911
5,1,11,2,2,941,0,4,40.62929916,-80.0565033
5,4,11,2,2,2218,0,4,40.32109833,-79.94219971
5,4,11,1,2,1741,0,8,40.28079987,-79.90570068
6,4,10,1,2,658,0,4,40.31949997,-80.02690125
6,4,11,1,2,1700,0,8,40.44409943,-80.02809906
6,2,11,1,2,1532,0,4,40.31079865,-79.93769836
6,1,11,1,2,2145,0,8,40.41379929,-79.92269897
6,1,11,1,3,2207,0,4,40.40890121,-80.01740265
7,2,11,1,3,245,0,3,40.42499924,-79.97850037
5,7,11,1,1,1234,0,4,40.50490189,-80.18800354
6,1,10,1,2,713,0,3,40.54119873,-79.79029846
7,8,11,1,1,225,1,2,40.39580154,-80.02300262
6,1,10,2,4,1705,0,4,40.49890137,-80.07099915
6,1,11,1,2,750,0,8,40.48649979,-80.0542984
6,4,11,1,2,1250,0,8,40.40340042,-80.08979797
7,1,11,1,3,1030,0,4,40.45100021,-79.96499634
7,2,11,1,2,1150,0,3,40.4239006,-79.8993988
7,4,11,1,2,1240,0,4,40.46139908,-79.86309814
7,4,11,1,2,1520,0,4,40.43759918,-79.77010345
3,1,11,1,2,1540,1,2,40.4917984,-79.95059967
7,8,11,1,1,1741,0,4,40.41910172,-79.92610168
7,4,11,1,2,1045,0,4,40.46030045,-80.04920197
7,4,11,1,2,2155,0,3,40.43590164,-79.96130371
3,1,11,1,2,1428,0,8,40.37689972,-79.87550354
4,7,10,1,2,1230,0,8,40.43560028,-79.96790314
6,1,11,1,2,1730,0,8,40.44350052,-80.18000031
7,7,8,1,1,1122,0,4,40.57440186,-79.78720093
1,6,11,1,2,1015,0,4,40.51029968,-79.79560089
5,2,10,1,2,752,0,8,40.39889908,-80.10389709
1,7,11,1,1,1200,0,8,40.39810181,-79.9885025
1,7,11,1,1,1226,0,3,40.37939835,-79.91790009
1,0,11,1,1,1517,0,8,40.61539841,-80.05370331
7,1,10,1,2,2015,0,3,40.51070023,-80.00370026
7,1,11,1,2,1937,0,8,40.39070129,-79.86910248
1,4,11,1,2,2020,0,8,40.44820023,-79.98690033
1,7,11,1,1,230,0,4,40.51879883,-79.89620209
6,1,10,1,4,2207,0,4,40.6697998,-80.09349823
2,8,11,1,1,848,0,8,40.43830109,-79.99610138
2,5,11,1,2,909,0,8,40.41080093,-80.00569916
5,4,11,1,2,1341,0,3,40.4496994,-80.02510071
6,4,10,2,2,1711,0,8,40.3470993,-80.03980255
2,1,11,1,2,1516,0,8,40.43299866,-79.99659729
6,8,11,2,1,557,1,2,40.39070129,-80.07420349
7,1,10,1,2,2208,0,8,40.52740097,-80.00610352
6,7,10,2,1,2206,1,2,40.39559937,-80.18440247
3,1,11,1,2,730,0,4,40.43859863,-80.06330109
3,4,11,1,2,652,0,8,40.35699844,-80.12039948
3,1,11,1,2,825,0,4,40.38650131,-80.08869934
6,4,11,2,2,1330,0,8,40.40639877,-79.82990265
3,1,11,1,2,1028,0,4,40.4109993,-80.00589752
7,7,11,1,1,330,0,4,40.56029892,-80.01399994
3,1,11,1,2,1227,0,4,40.46699905,-79.82579803
3,6,11,1,2,1242,0,8,40.39659882,-80.00540161
3,6,11,1,1,1600,0,8,40.44910049,-80.06359863
3,7,11,1,1,1634,1,2,40.48590088,-79.82980347
3,1,11,1,2,1715,0,8,40.40969849,-80.08519745
3,8,11,1,1,1645,0,8,40.46070099,-79.98889923
4,7,11,1,1,45,0,4,40.47409821,-80.0019989
2,9,11,1,1,100,0,3,40.43799973,-80.04389954
6,0,10,1,1,32,0,4,40.45759964,-80.11180115
2,1,11,1,2,1814,0,8,40.43669891,-79.97370148
4,5,11,1,1,805,0,4,40.43830109,-79.97949982
3,1,11,1,2,1150,0,8,40.45289993,-79.92030334
3,4,11,1,3,1352,0,8,40.40439987,-79.89089966
4,8,11,1,1,1054,0,8,40.45159912,-80.00119781
1,4,11,1,2,1605,0,4,40.44839859,-80.15799713
3,4,11,1,2,1238,0,4,40.48109818,-80.04540253
3,7,11,1,1,1742,0,4,40.4455986,-79.95320129
3,8,11,1,1,2025,0,8,40.43489838,-79.92189789
4,2,11,1,2,1620,0,8,40.47639847,-79.82379913
3,1,10,2,2,1145,0,1,40.41559982,-79.73040009
4,4,11,1,2,1751,0,4,40.46680069,-79.96430206
4,1,11,1,2,1847,0,4,40.38439941,-79.97789764
4,5,11,1,2,1730,0,8,40.44910049,-80.02269745
4,4,11,1,2,1337,0,8,40.49480057,-80.06529999
3,7,11,1,1,1103,0,4,40.6631012,-79.76830292
2,4,6,1,2,230,0,8,40.44049835,-79.99150085
5,4,11,1,2,1030,0,4,40.55009842,-80.08570099
6,1,6,1,2,2000,0,8,40.43989944,-80.23809814
5,4,10,1,2,1654,0,4,40.5033989,-80.00090027
3,1,11,1,3,1510,1,2,40.49440002,-79.86000061
5,1,11,4,2,1522,0,8,40.40710068,-80.03420258
5,4,11,8,2,1652,0,8,40.45149994,-80.01889801
6,1,10,1,2,749,0,4,40.49140167,-79.88860321
5,8,11,4,1,1830,0,3,40.43809891,-79.95400238
5,5,11,8,4,1931,1,2,40.45240021,-80.00140381
2,1,11,1,4,2225,1,2,40.43590164,-79.7858963
5,4,11,1,2,1955,0,4,40.4496994,-80.02510071
5,8,11,1,1,2145,0,3,40.48160172,-80.03489685
5,4,11,4,2,2145,0,4,40.40599823,-79.99169922
2,2,11,1,2,55,0,4,40.45399857,-79.91239929
4,9,11,2,1,352,0,4,40.48529816,-80.20230103
1,7,10,1,1,210,0,3,40.43000031,-79.95729828
5,1,11,2,2,649,0,4,40.4192009,-80.05249786
6,1,11,8,2,756,0,4,40.45899963,-79.82330322
6,7,11,8,1,756,0,4,40.45899963,-79.82330322
6,4,11,1,2,1010,0,8,40.45819855,-80.01390076
2,0,11,1,1,1330,0,4,40.45280075,-79.9285965
4,2,11,1,2,1054,0,8,40.44010162,-80.08609772
5,1,11,1,2,1756,0,4,40.53779984,-79.83450317
6,1,11,1,2,955,0,4,40.41699982,-80.02320099
2,4,10,1,2,1512,1,2,40.66759872,-79.71630096
6,7,11,1,1,1409,0,8,40.34899902,-79.87670135
6,1,11,1,2,1844,0,4,40.41839981,-80.05419922
5,9,11,1,2,1701,0,3,40.5544014,-79.83869934
6,7,11,1,1,1605,0,8,40.59740067,-79.94750214
6,8,11,1,1,1827,0,3,40.42699814,-79.96700287
4,7,11,2,1,404,0,8,40.27610016,-79.89070129
2,7,11,1,1,1801,0,8,40.3594017,-79.90609741
7,8,11,1,1,121,0,4,40.42839813,-79.97480011
7,5,11,1,4,19,0,4,40.43030167,-79.97519684
7,7,11,4,1,200,0,8,40.47370148,-79.85189819
6,7,11,1,1,1249,0,8,40.41260147,-79.90730286
6,7,11,1,1,1218,0,8,40.56150055,-80.21080017
7,7,11,1,1,406,3,1,40.34429932,-79.88379669
2,4,11,1,2,856,0,4,40.53749847,-80.01119995
6,2,11,1,2,1709,0,8,40.3451004,-79.97280121
6,4,11,1,2,1300,0,4,40.44879913,-79.91010284
7,4,11,1,2,1312,0,3,40.61309814,-79.95619965
7,1,11,1,2,1520,0,4,40.37870026,-79.99289703
5,1,11,1,5,704,0,8,40.49679947,-79.86759949
7,1,11,1,2,1638,0,8,40.44670105,-80.00990295
7,4,11,1,2,1735,0,4,40.37200165,-79.98200226
7,4,11,1,2,1937,0,8,40.46009827,-79.86640167
7,1,11,1,2,1317,0,4,40.33250046,-79.93379974
7,7,10,1,1,2352,0,8,40.39030075,-79.76599884
1,7,10,1,1,1144,0,4,40.46250153,-80.11129761
4,1,11,1,2,1425,0,8,40.4394989,-80.0102005
1,4,11,1,3,1318,0,8,40.53749847,-80.03690338
4,1,11,1,4,750,0,4,40.51330185,-80.00409698
5,7,11,1,1,1907,0,8,40.35990143,-79.9335022
5,4,11,1,3,1345,0,4,40.54199982,-80.01300049
3,2,11,1,2,1128,0,4,40.37030029,-80.10070038
1,4,11,1,2,1627,0,4,40.39640045,-79.88050079
4,4,11,1,2,617,0,4,40.37400055,-80.09909821
1,8,11,1,1,1836,0,3,40.3669014,-80.10990143
1,8,11,1,1,1900,0,4,40.47259903,-79.93049622
1,7,11,1,1,332,0,4,40.45869827,-79.99839783
1,1,11,2,2,1950,0,8,40.45750046,-80.03040314
7,7,11,1,1,206,0,4,40.43859863,-79.707901
2,7,11,2,1,755,0,4,40.61529922,-79.9375
2,1,11,2,2,828,0,8,40.36830139,-79.9292984
2,8,11,2,1,746,0,3,40.44179916,-79.96080017
7,1,11,1,2,1312,0,8,40.52920151,-79.99559784
2,1,11,1,2,1317,0,4,40.35189819,-80.05069733
2,7,11,2,1,957,0,8,40.65940094,-79.88269806
2,2,11,4,2,1241,0,3,40.66030121,-80.11660004
5,1,8,1,2,1730,0,8,40.48720169,-79.91290283
2,7,11,2,1,1016,0,8,40.43709946,-80.03980255
3,1,11,1,2,2045,0,8,40.42570114,-79.90409851
4,1,11,1,3,1753,0,8,40.3893013,-80.09909821
5,1,11,1,2,1640,0,8,40.44490051,-80.16400146
6,1,11,1,2,915,0,8,40.43889999,-80.01129913
7,4,11,1,2,200,0,4,40.4272995,-79.9713974
2,7,11,4,1,1907,0,3,40.44850159,-79.83260345
7,9,11,1,1,620,0,3,40.40129852,-79.7661972
2,7,10,1,1,1005,0,8,40.53779984,-80.20050049
2,2,11,6,2,1413,0,8,40.41559982,-80.07189941
2,8,11,1,1,1248,0,8,40.46229935,-79.86530304
3,7,11,1,1,632,0,4,40.45619965,-80.00299835
2,2,11,4,2,1845,0,3,40.55239868,-80.145401
1,1,1,1,2,1945,0,8,40.42750168,-79.75119781
3,1,11,1,2,928,0,8,40.48529816,-80.04199982
2,8,11,2,1,730,0,3,40.43379974,-79.93060303
2,1,11,2,2,735,0,8,40.56710052,-80.0243988
2,1,11,2,2,805,0,4,40.43980026,-80.09130096
3,4,11,1,2,1010,0,8,40.40729904,-79.83110046
3,7,11,4,1,830,0,3,40.27920151,-79.85410309
3,1,11,1,3,1112,0,3,40.60480118,-79.94709778
5,7,11,4,1,1605,0,8,40.48680115,-80.26689911
3,1,11,1,2,1542,0,4,40.4477005,-79.89700317
2,1,11,1,2,1725,0,8,40.30780029,-79.88780212
2,2,10,1,2,1655,0,1,40.52050018,-80.14019775
7,7,10,1,1,232,0,8,40.42890167,-79.95610046
3,4,11,1,2,1740,0,4,40.46089935,-79.86710358
3,0,11,8,1,1805,0,8,40.38529968,-79.98049927
3,8,11,1,1,1855,0,8,40.38809967,-79.98459625
2,7,11,1,1,2130,0,8,40.39369965,-79.99629974
6,4,10,2,2,1709,0,8,40.5320015,-80.06590271
3,1,11,1,2,1958,0,8,40.37960052,-80.09590149
6,4,10,1,2,2125,0,8,40.45700073,-80.1765976
3,4,11,1,3,1415,0,4,40.4131012,-80.01000214
3,2,11,1,4,1241,0,8,40.35010147,-79.87339783
4,4,11,1,2,821,0,4,40.42039871,-79.84169769
4,8,11,1,1,641,1,1,40.43220139,-80.00389862
4,4,11,1,2,1305,0,4,40.50149918,-79.83769989
4,4,11,1,2,1646,0,4,40.44020081,-80.19249725
4,1,11,1,2,1646,0,8,40.45769882,-80.02749634
3,1,11,1,2,1324,0,8,40.44070053,-80.1867981
6,7,11,2,1,1953,0,4,40.42039871,-79.74690247
5,4,11,2,2,1748,0,8,40.6006012,-79.95030212
4,8,11,1,1,1913,0,3,40.44300079,-80.05269623
3,7,11,4,1,2320,0,3,40.38669968,-79.98059845
2,1,11,2,2,737,0,4,40.61569977,-80.0931015
4,1,11,4,4,57,0,4,40.5284996,-79.85030365
4,1,11,1,3,643,0,4,40.4958992,-79.93979645
4,1,11,1,2,946,0,4,40.37879944,-79.88619995
7,4,5,2,2,1140,0,8,40.46210098,-79.94039917
2,6,11,2,2,1012,0,4,40.64210129,-79.89720154
6,1,2,4,3,1730,0,4,40.42549896,-79.90779877
3,1,5,1,2,1800,0,8,40.46170044,-79.96859741
4,1,11,1,3,1142,0,8,40.4048996,-79.87129974
5,7,11,1,1,946,0,8,40.58480072,-80.08930206
5,1,11,1,2,816,0,8,40.40449905,-79.88210297
6,7,10,1,1,110,0,4,40.50049973,-80.22190094
2,8,11,2,1,1312,0,8,40.52199936,-80.21980286
